,SPX Index,cash,total,benchmark
2010-03-04,495229.77,355.820000000007,495585.59,0
2010-03-05,502166.7,355.820000000007,502522.52,0
2010-03-08,502082.91,355.820000000007,502438.73,0
2010-03-09,502938.45,355.820000000007,503294.27,0
2010-03-10,505214.00999999995,355.820000000007,505569.82999999996,0
2010-03-11,507255.84,355.820000000007,507611.66000000003,0
2010-03-12,507145.59,355.820000000007,507501.41000000003,0
2010-03-15,507374.91,355.820000000007,507730.73,0
2010-03-16,511321.86000000004,355.820000000007,511677.68000000005,0
2010-03-17,514298.61000000004,355.820000000007,514654.43000000005,0
2010-03-18,514131.02999999997,355.820000000007,514486.85,0
2010-03-19,511515.9,355.820000000007,511871.72000000003,0
2010-03-22,514122.20999999996,355.820000000007,514478.02999999997,0
2010-03-23,517808.97000000003,355.820000000007,518164.79000000004,0
2010-03-24,514964.52,355.820000000007,515320.34,0
2010-03-25,514086.93,355.820000000007,514442.75,0
2010-03-26,514466.18999999994,355.820000000007,514822.00999999995,0
2010-03-29,517390.02,355.820000000007,517745.84,0
2010-03-30,517412.07,355.820000000007,517767.89,0
2010-03-31,515718.63,355.820000000007,516074.45,0
2010-04-01,519542.1,355.820000000007,519897.92,0
2010-04-05,523661.04000000004,355.820000000007,524016.86000000004,0
2010-04-06,524543.04,355.820000000007,524898.8600000001,0
2010-04-07,521460.45,355.820000000007,521816.27,0
2010-04-08,523220.04000000004,355.820000000007,523575.86000000004,0
2010-04-09,526717.1699999999,355.820000000007,527072.99,0
2010-04-12,527647.68,355.820000000007,528003.5,0
2010-04-13,528009.2999999999,355.820000000007,528365.1199999999,0
2010-04-14,533896.65,355.820000000007,534252.47,0
2010-04-15,534346.4700000001,355.820000000007,534702.29,0
2010-04-16,525729.3300000001,355.820000000007,526085.1500000001,0
2010-04-19,528106.32,355.820000000007,528462.1399999999,0
2010-04-20,532361.9700000001,355.820000000007,532717.79,0
2010-04-21,531819.54,355.820000000007,532175.3600000001,0
2010-04-22,533023.4700000001,355.820000000007,533379.29,0
2010-04-23,536820.48,355.820000000007,537176.3,0
2010-04-26,534514.0499999999,355.820000000007,534869.8699999999,0
2010-04-27,522016.11000000004,355.820000000007,522371.93000000005,0
2010-04-28,525389.76,355.820000000007,525745.5800000001,0
2010-04-29,532189.98,355.820000000007,532545.8,0
2010-04-30,523330.29000000004,355.820000000007,523686.11000000004,0
2010-05-03,530196.66,355.820000000007,530552.48,0
2010-05-04,517557.6,355.820000000007,517913.42,0
2010-05-05,514161.9,355.820000000007,514517.72000000003,0
2010-05-06,497514.15,355.820000000007,497869.97000000003,0
2010-05-07,489898.0800000001,355.820000000007,490253.9000000001,0
2010-05-10,511440.93,355.820000000007,511796.75,0
2010-05-11,509703.38999999996,355.820000000007,510059.20999999996,0
2010-05-12,516706.47000000003,355.820000000007,517062.29000000004,0
2010-05-13,510431.04000000004,355.820000000007,510786.86000000004,0
2010-05-14,500834.88,355.820000000007,501190.7,0
2010-05-17,501390.54000000004,355.820000000007,501746.36000000004,0
2010-05-18,494272.8,355.820000000007,494628.62,0
2010-05-19,491737.05,355.820000000007,492092.87,0
2010-05-20,472571.18999999994,355.820000000007,472927.00999999995,0
2010-05-21,479671.29000000004,355.820000000007,480027.11000000004,0
2010-05-24,473479.65,355.820000000007,473835.47000000003,0
2010-05-25,473647.23,355.820000000007,474003.05,0
2010-05-26,470965.95,355.820000000007,471321.77,0
2010-05-27,486449.45999999996,355.820000000007,486805.27999999997,0
2010-05-28,480429.81000000006,355.820000000007,480785.63000000006,0
2010-06-01,472183.11000000004,355.820000000007,472538.93000000005,0
2010-06-02,484385.5800000001,355.820000000007,484741.4000000001,0
2010-06-03,486348.02999999997,355.820000000007,486703.85,0
2010-06-04,469612.0800000001,355.820000000007,469967.9000000001,0
2010-06-07,463257.27,355.820000000007,463613.09,0
2010-06-08,468342.0,355.820000000007,468697.82,0
2010-06-09,465559.29000000004,355.820000000007,465915.11000000004,0
2010-06-10,479296.43999999994,355.820000000007,479652.25999999995,0
2010-06-11,481395.6,355.820000000007,481751.42,0
2010-06-14,480526.8300000001,355.820000000007,480882.6500000001,0
2010-06-15,491816.43,355.820000000007,492172.25,0
2010-06-16,491543.00999999995,355.820000000007,491898.82999999996,0
2010-06-17,492173.63999999996,355.820000000007,492529.45999999996,0
2010-06-18,492821.91,355.820000000007,493177.73,0
2010-06-21,490921.2,355.820000000007,491277.02,0
2010-06-22,483031.70999999996,355.820000000007,483387.52999999997,0
2010-06-23,481589.63999999996,355.820000000007,481945.45999999996,0
2010-06-24,473497.29000000004,355.820000000007,473853.11000000004,0
2010-06-25,474855.57,355.820000000007,475211.39,0
2010-06-28,-473885.37,948126.56,474241.19000000006,0
2010-06-29,-459186.84,948126.56,488939.72000000003,0
2010-06-30,-454543.11000000004,948126.56,493583.45,0
2010-07-01,-453070.1699999999,948126.56,495056.39000000013,0
2010-07-02,-450957.78,948126.56,497168.78,0
2010-07-06,-453374.45999999996,948126.56,494752.1000000001,0
2010-07-07,-467579.07,948126.56,480547.49000000005,0
2010-07-08,-471975.84,948126.56,476150.72000000003,0
2010-07-09,-475380.36000000004,948126.56,472746.2,0
2010-07-12,-475728.75,948126.56,472397.81000000006,0
2010-07-13,-483044.93999999994,948126.56,465081.6200000001,0
2010-07-14,-482969.97000000003,948126.56,465156.59,0
2010-07-15,-483547.68,948126.56,464578.88000000006,0
2010-07-16,-469612.0800000001,948126.56,478514.48,0
2010-07-19,-472421.25,948126.56,475705.31000000006,0
2010-07-20,-477814.68,948126.56,470311.88000000006,0
2010-07-21,-471689.18999999994,948126.56,476437.3700000001,0
2010-07-22,-482308.47000000003,948126.56,465818.09,0
2010-07-23,-486273.06000000006,948126.56,461853.5,0
2010-07-26,-491719.41,948126.56,456407.1500000001,0
2010-07-27,-491203.43999999994,948126.56,456923.1200000001,0
2010-07-28,-487803.3300000001,948126.56,460323.23,0
2010-07-29,-485774.73,948126.56,462351.8300000001,0
2010-07-30,-485805.6,948126.56,462320.9600000001,0
2010-08-02,-496504.25999999995,948126.56,451622.3000000001,0
2010-08-03,-494122.86000000004,948126.56,454003.7,0
2010-08-04,-497112.84,948126.56,451013.72000000003,0
2010-08-05,-496486.62,948126.56,451639.94000000006,0
2010-08-06,-494643.24000000005,948126.56,453483.32,0
2010-08-09,-497355.38999999996,948126.56,450771.1700000001,0
2010-08-10,-494387.45999999996,948126.56,453739.1000000001,0
2010-08-11,-480456.27,948126.56,467670.29000000004,0
2010-08-12,-477872.00999999995,948126.56,470254.5500000001,0
2010-08-13,-475949.25,948126.56,472177.31000000006,0
2010-08-16,-476006.5800000001,948126.56,472119.98,0
2010-08-17,-481810.13999999996,948126.56,466316.4200000001,0
2010-08-18,-482524.56000000006,948126.56,465602.0,0
2010-08-19,-474352.8300000001,948126.56,473773.73,0
2010-08-20,-472615.29000000004,948126.56,475511.27,0
2010-08-23,-470705.75999999995,948126.56,477420.8000000001,0
2010-08-24,-463874.6699999999,948126.56,484251.89000000013,0
2010-08-25,-465400.52999999997,948126.56,482726.0300000001,0
2010-08-26,-461824.02,948126.56,486302.54000000004,0
2010-08-27,-469484.18999999994,948126.56,478642.3700000001,0
2010-08-30,-462573.72000000003,948126.56,485552.84,0
2010-08-31,-462754.52999999997,948126.56,485372.0300000001,0
2010-09-01,-476407.88999999996,948126.56,471718.6700000001,0
2010-09-02,-480734.1,948126.56,467392.4600000001,0
2010-09-03,-487088.91,948126.56,461037.6500000001,0
2010-09-07,-481501.43999999994,948126.56,466625.1200000001,0
2010-09-08,-484601.6699999999,948126.56,463524.89000000013,0
2010-09-09,-486943.38,948126.56,461183.18000000005,0
2010-09-10,-489311.55,948126.56,458815.01000000007,0
2010-09-13,-494757.9,948126.56,453368.66000000003,0
2010-09-14,-494405.1,948126.56,453721.4600000001,0
2010-09-15,-496155.87,948126.56,451970.69000000006,0
2010-09-16,-495975.06000000006,948126.56,452151.5,0
2010-09-17,-496385.18999999994,948126.56,451741.3700000001,0
2010-09-20,-503935.11000000004,948126.56,444191.45,0
2010-09-21,-502642.98,948126.56,445483.5800000001,0
2010-09-22,-500217.48,948126.56,447909.0800000001,0
2010-09-23,-496050.02999999997,948126.56,452076.5300000001,0
2010-09-24,-506563.47000000003,948126.56,441563.09,0
2010-09-27,-503692.56000000006,948126.56,444434.0,0
2010-09-28,-506135.7,948126.56,441990.86000000004,0
2010-09-29,-504825.93,948126.56,443300.63000000006,0
2010-09-30,-503269.2,948126.56,444857.36000000004,0
2010-10-01,-505491.84,948126.56,442634.72000000003,0
2010-10-04,-501430.23,948126.56,446696.3300000001,0
2010-10-05,-511890.75,948126.56,436235.81000000006,0
2010-10-06,-511546.77,948126.56,436579.79000000004,0
2010-10-07,-510704.45999999996,948126.56,437422.1000000001,0
2010-10-08,-513831.15,948126.56,434295.41000000003,0
2010-10-11,-513906.12,948126.56,434220.44000000006,0
2010-10-12,-515868.57,948126.56,432257.99000000005,0
2010-10-13,-519542.1,948126.56,428584.4600000001,0
2010-10-14,-517650.20999999996,948126.56,430476.3500000001,0
2010-10-15,-518699.79000000004,948126.56,429426.77,0
2010-10-18,-522457.11000000004,948126.56,425669.45,0
2010-10-19,-514161.9,948126.56,433964.66000000003,0
2010-10-20,-519572.97000000003,948126.56,428553.59,0
2010-10-21,-520499.07,948126.56,427627.49000000005,0
2010-10-22,-521738.27999999997,948126.56,426388.2800000001,0
2010-10-25,424451.95999999996,816.1800000001676,425268.14000000013,0
2010-10-26,424459.12000000005,816.1800000001676,425275.3000000002,0
2010-10-27,423317.10000000003,816.1800000001676,424133.2800000002,0
2010-10-28,423793.24,816.1800000001676,424609.42000000016,0
2010-10-29,423607.08,816.1800000001676,424423.2600000002,0
2010-11-01,424008.04000000004,816.1800000001676,424824.2200000002,0
2010-11-02,427298.06,816.1800000001676,428114.24000000017,0
2010-11-03,428869.68,816.1800000001676,429685.86000000016,0
2010-11-04,437139.48,816.1800000001676,437955.66000000015,0
2010-11-05,438854.3,816.1800000001676,439670.48000000016,0
2010-11-08,437923.5,816.1800000001676,438739.68000000017,0
2010-11-09,434397.2,816.1800000001676,435213.3800000002,0
2010-11-10,436298.18,816.1800000001676,437114.36000000016,0
2010-11-11,434447.32,816.1800000001676,435263.5000000002,0
2010-11-12,429317.18,816.1800000001676,430133.36000000016,0
2010-11-15,428794.5,816.1800000001676,429610.68000000017,0
2010-11-16,421845.72,816.1800000001676,422661.90000000014,0
2010-11-17,421935.22,816.1800000001676,422751.40000000014,0
2010-11-18,428411.44,816.1800000001676,429227.62000000017,0
2010-11-19,429503.34,816.1800000001676,430319.5200000002,0
2010-11-22,428826.72,816.1800000001676,429642.90000000014,0
2010-11-23,422701.34,816.1800000001676,423517.5200000002,0
2010-11-24,429009.3,816.1800000001676,429825.48000000016,0
2010-11-26,425805.2,816.1800000001676,426621.3800000002,0
2010-11-29,425218.08,816.1800000001676,426034.2600000002,0
2010-11-30,422636.89999999997,816.1800000001676,423453.08000000013,0
2010-12-01,431773.06,816.1800000001676,432589.24000000017,0
2010-12-02,437307.74,816.1800000001676,438123.92000000016,0
2010-12-03,438446.18,816.1800000001676,439262.36000000016,0
2010-12-06,437876.95999999996,816.1800000001676,438693.14000000013,0
2010-12-07,438102.5,816.1800000001676,438918.68000000017,0
2010-12-08,439724.24,816.1800000001676,440540.42000000016,0
2010-12-09,441414.0,816.1800000001676,442230.18000000017,0
2010-12-10,444063.2,816.1800000001676,444879.3800000002,0
2010-12-13,444084.68,816.1800000001676,444900.86000000016,0
2010-12-14,444489.22,816.1800000001676,445305.40000000014,0
2010-12-15,442212.34,816.1800000001676,443028.5200000002,0
2010-12-16,444947.45999999996,816.1800000001676,445763.64000000013,0
2010-12-17,445319.78,816.1800000001676,446135.9600000002,0
2010-12-20,446454.63999999996,816.1800000001676,447270.8200000001,0
2010-12-21,449146.8,816.1800000001676,449962.98000000016,0
2010-12-22,450664.72,816.1800000001676,451480.90000000014,0
2010-12-23,449923.66,816.1800000001676,450739.84000000014,0
2010-12-27,450199.32,816.1800000001676,451015.5000000002,0
2010-12-28,450546.58,816.1800000001676,451362.7600000002,0
2010-12-29,451001.24,816.1800000001676,451817.42000000016,0
2010-12-30,450321.04000000004,816.1800000001676,451137.2200000002,0
2010-12-31,450235.12000000005,816.1800000001676,451051.3000000002,0
2011-01-03,455329.45999999996,816.1800000001676,456145.64000000013,0
2011-01-04,454731.60000000003,816.1800000001676,455547.7800000002,0
2011-01-05,457008.48,816.1800000001676,457824.66000000015,0
2011-01-06,456038.3,816.1800000001676,456854.48000000016,0
2011-01-07,455197.0,816.1800000001676,456013.18000000017,0
2011-01-10,454570.5,816.1800000001676,455386.68000000017,0
2011-01-11,456263.84,816.1800000001676,457080.0200000002,0
2011-01-12,460370.10000000003,816.1800000001676,461186.2800000002,0
2011-01-13,459586.08,816.1800000001676,460402.2600000002,0
2011-01-14,462979.92,816.1800000001676,463796.10000000015,0
2011-01-18,463617.16,816.1800000001676,464433.34000000014,0
2011-01-19,458927.36000000004,816.1800000001676,459743.5400000002,0
2011-01-20,458333.08,816.1800000001676,459149.2600000002,0
2011-01-21,459439.3,816.1800000001676,460255.48000000016,0
2011-01-24,462120.72,816.1800000001676,462936.90000000014,0
2011-01-25,462242.44,816.1800000001676,463058.62000000017,0
2011-01-26,464193.54000000004,816.1800000001676,465009.7200000002,0
2011-01-27,465235.32,816.1800000001676,466051.5000000002,0
2011-01-28,456929.72,816.1800000001676,457745.90000000014,0
2011-01-31,460430.95999999996,816.1800000001676,461247.14000000013,0
2011-02-01,468117.22,816.1800000001676,468933.40000000014,0
2011-02-02,466842.74,816.1800000001676,467658.92000000016,0
2011-02-03,467941.8,816.1800000001676,468757.98000000016,0
2011-02-04,469291.45999999996,816.1800000001676,470107.64000000013,0
2011-02-07,472219.89999999997,816.1800000001676,473036.08000000013,0
2011-02-08,474196.06,816.1800000001676,475012.24000000017,0
2011-02-09,472875.04000000004,816.1800000001676,473691.2200000002,0
2011-02-10,473229.45999999996,816.1800000001676,474045.64000000013,0
2011-02-11,475835.7,816.1800000001676,476651.8800000002,0
2011-02-14,476970.56,816.1800000001676,477786.74000000017,0
2011-02-15,475427.58,816.1800000001676,476243.7600000002,0
2011-02-16,478402.56,816.1800000001676,479218.74000000017,0
2011-02-17,479873.94,816.1800000001676,480690.12000000017,0
2011-02-18,480797.58,816.1800000001676,481613.7600000002,0
2011-02-22,470927.52,816.1800000001676,471743.7000000002,0
2011-02-23,468049.2,816.1800000001676,468865.3800000002,0
2011-02-24,467583.8,816.1800000001676,468399.98000000016,0
2011-02-25,472517.04000000004,816.1800000001676,473333.2200000002,0
2011-02-28,475144.76,816.1800000001676,475960.9400000002,0
2011-03-01,467666.13999999996,816.1800000001676,468482.3200000001,0
2011-03-02,468421.52,816.1800000001676,469237.7000000002,0
2011-03-03,476487.26,816.1800000001676,477303.4400000002,0
2011-03-04,472971.7,816.1800000001676,473787.8800000002,0
2011-03-07,469026.54000000004,816.1800000001676,469842.7200000002,0
2011-03-08,473211.56,816.1800000001676,474027.74000000017,0
2011-03-09,472570.74,816.1800000001676,473386.92000000016,0
2011-03-10,463649.37999999995,816.1800000001676,464465.5600000001,0
2011-03-11,466932.24,816.1800000001676,467748.42000000016,0
2011-03-14,464107.62000000005,816.1800000001676,464923.8000000002,0
2011-03-15,458909.45999999996,816.1800000001676,459725.64000000013,0
2011-03-16,449963.04000000004,816.1800000001676,450779.2200000002,0
2011-03-17,455988.18,816.1800000001676,456804.36000000016,0
2011-03-18,457953.60000000003,816.1800000001676,458769.7800000002,0
2011-03-21,464820.04000000004,816.1800000001676,465636.2200000002,0
2011-03-22,463169.66,816.1800000001676,463985.84000000014,0
2011-03-23,464519.32,816.1800000001676,465335.5000000002,0
2011-03-24,468858.28,816.1800000001676,469674.4600000002,0
2011-03-25,470340.39999999997,816.1800000001676,471156.58000000013,0
2011-03-28,469048.02,816.1800000001676,469864.2000000002,0
2011-03-29,472359.52,816.1800000001676,473175.7000000002,0
2011-03-30,475517.08,816.1800000001676,476333.2600000002,0
2011-03-31,474647.13999999996,816.1800000001676,475463.3200000001,0
2011-04-01,477002.78,816.1800000001676,477818.9600000002,0
2011-04-04,477167.45999999996,816.1800000001676,477983.64000000013,0
2011-04-05,477081.54000000004,816.1800000001676,477897.7200000002,0
2011-04-06,478123.32,816.1800000001676,478939.5000000002,0
2011-04-07,477396.58,816.1800000001676,478212.7600000002,0
2011-04-08,475484.86000000004,816.1800000001676,476301.0400000002,0
2011-04-11,474156.68,816.1800000001676,474972.86000000016,0
2011-04-12,470469.28,816.1800000001676,471285.4600000002,0
2011-04-13,470558.78,816.1800000001676,471374.9600000002,0
2011-04-14,470598.16,816.1800000001676,471414.34000000014,0
2011-04-15,472445.44,816.1800000001676,473261.62000000017,0
2011-04-18,467240.12000000005,816.1800000001676,468056.3000000002,0
2011-04-19,469917.95999999996,816.1800000001676,470734.14000000013,0
2011-04-20,476268.87999999995,816.1800000001676,477085.0600000001,0
2011-04-21,478782.04000000004,816.1800000001676,479598.2200000002,0
2011-04-25,478019.5,816.1800000001676,478835.68000000017,0
2011-04-26,482311.92,816.1800000001676,483128.10000000015,0
2011-04-27,485326.28,816.1800000001676,486142.4600000002,0
2011-04-28,487051.84,816.1800000001676,487868.0200000002,0
2011-04-29,488172.37999999995,816.1800000001676,488988.5600000001,0
2011-05-02,487316.76,816.1800000001676,488132.9400000002,0
2011-05-03,485669.95999999996,816.1800000001676,486486.14000000013,0
2011-05-04,482340.56,816.1800000001676,483156.74000000017,0
2011-05-05,477965.8,816.1800000001676,478781.98000000016,0
2011-05-06,479791.60000000003,816.1800000001676,480607.7800000002,0
2011-05-09,481975.39999999997,816.1800000001676,482791.58000000013,0
2011-05-10,485863.28,816.1800000001676,486679.4600000002,0
2011-05-11,480464.63999999996,816.1800000001676,481280.8200000001,0
2011-05-12,482816.7,816.1800000001676,483632.8800000002,0
2011-05-13,478921.66,816.1800000001676,479737.84000000014,0
2011-05-16,475950.26,816.1800000001676,476766.4400000002,0
2011-05-17,475774.84,816.1800000001676,476591.0200000002,0
2011-05-18,479963.44,816.1800000001676,480779.62000000017,0
2011-05-19,481008.8,816.1800000001676,481824.98000000016,0
2011-05-20,477310.66,816.1800000001676,478126.84000000014,0
2011-05-23,471618.45999999996,816.1800000001676,472434.64000000013,0
2011-05-24,471228.24,816.1800000001676,472044.42000000016,0
2011-05-25,472728.26,816.1800000001676,473544.4400000002,0
2011-05-26,474597.02,816.1800000001676,475413.2000000002,0
2011-05-27,476533.8,816.1800000001676,477349.98000000016,0
2011-05-31,481581.60000000003,816.1800000001676,482397.7800000002,0
2011-06-01,470608.89999999997,816.1800000001676,471425.08000000013,0
2011-06-02,470032.52,816.1800000001676,470848.7000000002,0
2011-06-03,465457.28,816.1800000001676,466273.4600000002,0
2011-06-06,460448.86000000004,816.1800000001676,461265.0400000002,0
2011-06-07,460008.52,816.1800000001676,460824.7000000002,0
2011-06-08,458082.48,816.1800000001676,458898.66000000015,0
2011-06-09,461462.0,816.1800000001676,462278.18000000017,0
2011-06-10,455010.84,816.1800000001676,455827.0200000002,0
2011-06-13,455315.13999999996,816.1800000001676,456131.3200000001,0
2011-06-14,461057.45999999996,816.1800000001676,461873.64000000013,0
2011-06-15,453020.36000000004,816.1800000001676,453836.5400000002,0
2011-06-16,453815.12000000005,816.1800000001676,454631.3000000002,0
2011-06-17,455197.0,816.1800000001676,456013.18000000017,0
2011-06-20,457652.87999999995,816.1800000001676,458469.0600000001,0
2011-06-21,463796.16,816.1800000001676,464612.34000000014,0
2011-06-22,460796.12000000005,816.1800000001676,461612.3000000002,0
2011-06-23,459493.0,816.1800000001676,460309.18000000017,0
2011-06-24,454101.52,816.1800000001676,454917.7000000002,0
2011-06-27,458275.8,816.1800000001676,459091.98000000016,0
2011-06-28,464207.86000000004,816.1800000001676,465024.0400000002,0
2011-06-29,468052.78,816.1800000001676,468868.9600000002,0
2011-06-30,472789.12000000005,816.1800000001676,473605.3000000002,0
2011-07-01,479601.86000000004,816.1800000001676,480418.0400000002,0
2011-07-05,478961.04000000004,816.1800000001676,479777.2200000002,0
2011-07-06,479440.76,816.1800000001676,480256.9400000002,0
2011-07-07,484452.76,816.1800000001676,485268.9400000002,0
2011-07-08,481080.39999999997,816.1800000001676,481896.58000000013,0
2011-07-11,472377.42,816.1800000001676,473193.60000000015,0
2011-07-12,470283.12000000005,816.1800000001676,471099.3000000002,0
2011-07-13,471743.76,816.1800000001676,472559.9400000002,0
2011-07-14,468575.45999999996,816.1800000001676,469391.64000000013,0
2011-07-15,471178.12000000005,816.1800000001676,471994.3000000002,0
2011-07-18,467347.52,816.1800000001676,468163.7000000002,0
2011-07-19,474969.34,816.1800000001676,475785.5200000002,0
2011-07-20,474650.72,816.1800000001676,475466.90000000014,0
2011-07-21,481080.39999999997,816.1800000001676,481896.58000000013,0
2011-07-22,481517.16,816.1800000001676,482333.34000000014,0
2011-07-25,478799.94,816.1800000001676,479616.12000000017,0
2011-07-26,476834.52,816.1800000001676,477650.7000000002,0
2011-07-27,467150.62000000005,816.1800000001676,467966.8000000002,0
2011-07-28,-465639.86000000004,932095.9000000003,466456.0400000002,0
2011-07-29,-462636.24,932095.9000000003,469459.66000000027,0
2011-08-01,-460724.52,932095.9000000003,471371.38000000024,0
2011-08-02,-448949.89999999997,932095.9000000003,483146.0000000003,0
2011-08-03,-451201.72,932095.9000000003,480894.1800000003,0
2011-08-04,-429625.06,932095.9000000003,502470.84000000026,0
2011-08-05,-429378.04000000004,932095.9000000003,502717.8600000002,0
2011-08-08,-400766.68,932095.9000000003,531329.2200000002,0
2011-08-09,-419765.74,932095.9000000003,512330.16000000027,0
2011-08-10,-401232.08,932095.9000000003,530863.8200000003,0
2011-08-11,-419805.12000000005,932095.9000000003,512290.7800000002,0
2011-08-12,-422013.98,932095.9000000003,510081.9200000003,0
2011-08-15,-431207.42,932095.9000000003,500888.4800000003,0
2011-08-16,-427008.08,932095.9000000003,505087.82000000024,0
2011-08-17,-427409.04000000004,932095.9000000003,504686.8600000002,0
2011-08-18,-408352.7,932095.9000000003,523743.20000000024,0
2011-08-19,-402223.74,932095.9000000003,529872.1600000003,0
2011-08-22,-402327.56,932095.9000000003,529768.3400000003,0
2011-08-23,-416121.3,932095.9000000003,515974.60000000027,0
2011-08-24,-421580.8,932095.9000000003,510515.10000000027,0
2011-08-25,-415018.66,932095.9000000003,517077.2400000003,0
2011-08-26,-421294.39999999997,932095.9000000003,510801.5000000003,0
2011-08-29,-433212.22,932095.9000000003,498883.6800000003,0
2011-08-30,-434225.36000000004,932095.9000000003,497870.5400000002,0
2011-08-31,-436362.62000000005,932095.9000000003,495733.2800000002,0
2011-09-01,-431182.36000000004,932095.9000000003,500913.5400000002,0
2011-09-02,-420281.26,932095.9000000003,511814.64000000025,0
2011-09-06,-417155.92,932095.9000000003,514939.9800000003,0
2011-09-07,-429105.95999999996,932095.9000000003,502989.9400000003,0
2011-09-08,-424552.2,932095.9000000003,507543.70000000024,0
2011-09-09,-413214.34,932095.9000000003,518881.56000000023,0
2011-09-12,-416092.66,932095.9000000003,516003.2400000003,0
2011-09-13,-419887.45999999996,932095.9000000003,512208.4400000003,0
2011-09-14,-425543.86000000004,932095.9000000003,506552.0400000002,0
2011-09-15,-432861.37999999995,932095.9000000003,499234.5200000003,0
2011-09-16,-435331.58,932095.9000000003,496764.32000000024,0
2011-09-19,-431064.22,932095.9000000003,501031.6800000003,0
2011-09-20,-430348.22,932095.9000000003,501747.6800000003,0
2011-09-21,-417700.08,932095.9000000003,514395.82000000024,0
2011-09-22,-404382.48,932095.9000000003,527713.4200000003,0
2011-09-23,-406841.94,932095.9000000003,525253.9600000002,0
2011-09-26,-416336.10000000003,932095.9000000003,515759.8000000002,0
2011-09-27,-420786.04000000004,932095.9000000003,511309.8600000002,0
2011-09-28,-412079.48,932095.9000000003,520016.4200000003,0
2011-09-29,-415423.2,932095.9000000003,516672.70000000024,0
2011-09-30,-405048.36000000004,932095.9000000003,527047.5400000003,0
2011-10-03,-393524.34,932095.9000000003,538571.5600000003,0
2011-10-04,-402374.10000000003,932095.9000000003,529721.8000000003,0
2011-10-05,-409562.74,932095.9000000003,522533.16000000027,0
2011-10-06,-417059.26,932095.9000000003,515036.64000000025,0
2011-10-07,-413654.68,932095.9000000003,518441.22000000026,0
2011-10-10,-427770.62000000005,932095.9000000003,504325.2800000002,0
2011-10-11,-428003.32,932095.9000000003,504092.58000000025,0
2011-10-12,-432195.5,932095.9000000003,499900.40000000026,0
2011-10-13,-430910.28,932095.9000000003,501185.6200000002,0
2011-10-14,-438399.63999999996,932095.9000000003,493696.2600000003,0
2011-10-17,-429907.87999999995,932095.9000000003,502188.0200000003,0
2011-10-18,-438686.04000000004,932095.9000000003,493409.8600000002,0
2011-10-19,-433137.04000000004,932095.9000000003,498958.8600000002,0
2011-10-20,-435109.62000000005,932095.9000000003,496986.2800000002,0
2011-10-21,-443293.5,932095.9000000003,488802.40000000026,0
2011-10-24,-449000.02,932095.9000000003,483095.88000000024,0
2011-10-25,-439999.89999999997,932095.9000000003,492096.0000000003,0
2011-10-26,-444636.0,932095.9000000003,487459.90000000026,0
2011-10-27,-459883.22,932095.9000000003,472212.6800000003,0
2011-10-28,-460062.22,932095.9000000003,472033.6800000003,0
2011-10-31,-448681.39999999997,932095.9000000003,483414.5000000003,0
