,SPX Index,cash,total,benchmark
2010-03-04,495229.77,355.820000000007,495585.59,0
2010-03-05,502166.7,355.820000000007,502522.52,0
2010-03-08,502082.91,355.820000000007,502438.73,0
2010-03-09,502938.45,355.820000000007,503294.27,0
2010-03-10,505214.00999999995,355.820000000007,505569.82999999996,0
2010-03-11,507255.84,355.820000000007,507611.66000000003,0
2010-03-12,507145.59,355.820000000007,507501.41000000003,0
2010-03-15,507374.91,355.820000000007,507730.73,0
2010-03-16,511321.86000000004,355.820000000007,511677.68000000005,0
2010-03-17,514298.61000000004,355.820000000007,514654.43000000005,0
2010-03-18,514131.02999999997,355.820000000007,514486.85,0
2010-03-19,511515.9,355.820000000007,511871.72000000003,0
2010-03-22,514122.20999999996,355.820000000007,514478.02999999997,0
2010-03-23,517808.97000000003,355.820000000007,518164.79000000004,0
2010-03-24,514964.52,355.820000000007,515320.34,0
2010-03-25,514086.93,355.820000000007,514442.75,0
2010-03-26,514466.18999999994,355.820000000007,514822.00999999995,0
2010-03-29,517390.02,355.820000000007,517745.84,0
2010-03-30,517412.07,355.820000000007,517767.89,0
2010-03-31,515718.63,355.820000000007,516074.45,0
2010-04-01,519542.1,355.820000000007,519897.92,0
2010-04-05,523661.04000000004,355.820000000007,524016.86000000004,0
2010-04-06,524543.04,355.820000000007,524898.8600000001,0
2010-04-07,521460.45,355.820000000007,521816.27,0
2010-04-08,523220.04000000004,355.820000000007,523575.86000000004,0
2010-04-09,526717.1699999999,355.820000000007,527072.99,0
2010-04-12,527647.68,355.820000000007,528003.5,0
2010-04-13,528009.2999999999,355.820000000007,528365.1199999999,0
2010-04-14,533896.65,355.820000000007,534252.47,0
2010-04-15,534346.4700000001,355.820000000007,534702.29,0
2010-04-16,525729.3300000001,355.820000000007,526085.1500000001,0
2010-04-19,528106.32,355.820000000007,528462.1399999999,0
2010-04-20,532361.9700000001,355.820000000007,532717.79,0
2010-04-21,531819.54,355.820000000007,532175.3600000001,0
2010-04-22,533023.4700000001,355.820000000007,533379.29,0
2010-04-23,536820.48,355.820000000007,537176.3,0
2010-04-26,534514.0499999999,355.820000000007,534869.8699999999,0
2010-04-27,522016.11000000004,355.820000000007,522371.93000000005,0
2010-04-28,525389.76,355.820000000007,525745.5800000001,0
2010-04-29,532189.98,355.820000000007,532545.8,0
2010-04-30,523330.29000000004,355.820000000007,523686.11000000004,0
2010-05-03,530196.66,355.820000000007,530552.48,0
2010-05-04,517557.6,355.820000000007,517913.42,0
2010-05-05,514161.9,355.820000000007,514517.72000000003,0
2010-05-06,497514.15,355.820000000007,497869.97000000003,0
2010-05-07,489898.0800000001,355.820000000007,490253.9000000001,0
2010-05-10,511440.93,355.820000000007,511796.75,0
2010-05-11,509703.38999999996,355.820000000007,510059.20999999996,0
2010-05-12,516706.47000000003,355.820000000007,517062.29000000004,0
2010-05-13,510431.04000000004,355.820000000007,510786.86000000004,0
2010-05-14,500834.88,355.820000000007,501190.7,0
2010-05-17,501390.54000000004,355.820000000007,501746.36000000004,0
2010-05-18,494272.8,355.820000000007,494628.62,0
2010-05-19,491737.05,355.820000000007,492092.87,0
2010-05-20,472571.18999999994,355.820000000007,472927.00999999995,0
2010-05-21,479671.29000000004,355.820000000007,480027.11000000004,0
2010-05-24,473479.65,355.820000000007,473835.47000000003,0
2010-05-25,473647.23,355.820000000007,474003.05,0
2010-05-26,470965.95,355.820000000007,471321.77,0
2010-05-27,486449.45999999996,355.820000000007,486805.27999999997,0
2010-05-28,480429.81000000006,355.820000000007,480785.63000000006,0
2010-06-01,472183.11000000004,355.820000000007,472538.93000000005,0
2010-06-02,484385.5800000001,355.820000000007,484741.4000000001,0
2010-06-03,486348.02999999997,355.820000000007,486703.85,0
2010-06-04,469612.0800000001,355.820000000007,469967.9000000001,0
2010-06-07,463257.27,355.820000000007,463613.09,0
2010-06-08,468342.0,355.820000000007,468697.82,0
2010-06-09,465559.29000000004,355.820000000007,465915.11000000004,0
2010-06-10,479296.43999999994,355.820000000007,479652.25999999995,0
2010-06-11,481395.6,355.820000000007,481751.42,0
2010-06-14,480526.8300000001,355.820000000007,480882.6500000001,0
2010-06-15,491816.43,355.820000000007,492172.25,0
2010-06-16,491543.00999999995,355.820000000007,491898.82999999996,0
2010-06-17,492173.63999999996,355.820000000007,492529.45999999996,0
2010-06-18,492821.91,355.820000000007,493177.73,0
2010-06-21,490921.2,355.820000000007,491277.02,0
2010-06-22,483031.70999999996,355.820000000007,483387.52999999997,0
2010-06-23,481589.63999999996,355.820000000007,481945.45999999996,0
2010-06-24,473497.29000000004,355.820000000007,473853.11000000004,0
2010-06-25,474855.57,355.820000000007,475211.39,0
2010-06-28,473885.37,355.820000000007,474241.19,0
2010-06-29,459186.84,355.820000000007,459542.66000000003,0
2010-06-30,454543.11000000004,355.820000000007,454898.93000000005,0
2010-07-01,453070.1699999999,355.820000000007,453425.98999999993,0
2010-07-02,450957.78,355.820000000007,451313.60000000003,0
2010-07-06,453374.45999999996,355.820000000007,453730.27999999997,0
2010-07-07,467579.07,355.820000000007,467934.89,0
2010-07-08,471975.84,355.820000000007,472331.66000000003,0
2010-07-09,475380.36000000004,355.820000000007,475736.18000000005,0
2010-07-12,475728.75,355.820000000007,476084.57,0
2010-07-13,483044.93999999994,355.820000000007,483400.75999999995,0
2010-07-14,482969.97000000003,355.820000000007,483325.79000000004,0
2010-07-15,483547.68,355.820000000007,483903.5,0
2010-07-16,469612.0800000001,355.820000000007,469967.9000000001,0
2010-07-19,472421.25,355.820000000007,472777.07,0
2010-07-20,477814.68,355.820000000007,478170.5,0
2010-07-21,471689.18999999994,355.820000000007,472045.00999999995,0
2010-07-22,482308.47000000003,355.820000000007,482664.29000000004,0
2010-07-23,486273.06000000006,355.820000000007,486628.88000000006,0
2010-07-26,491719.41,355.820000000007,492075.23,0
2010-07-27,491203.43999999994,355.820000000007,491559.25999999995,0
2010-07-28,487803.3300000001,355.820000000007,488159.1500000001,0
2010-07-29,485774.73,355.820000000007,486130.55,0
2010-07-30,485805.6,355.820000000007,486161.42,0
2010-08-02,496504.25999999995,355.820000000007,496860.07999999996,0
2010-08-03,494122.86000000004,355.820000000007,494478.68000000005,0
2010-08-04,497112.84,355.820000000007,497468.66000000003,0
2010-08-05,496486.62,355.820000000007,496842.44,0
2010-08-06,494643.24000000005,355.820000000007,494999.06000000006,0
2010-08-09,497355.38999999996,355.820000000007,497711.20999999996,0
2010-08-10,494387.45999999996,355.820000000007,494743.27999999997,0
2010-08-11,480456.27,355.820000000007,480812.09,0
2010-08-12,477872.00999999995,355.820000000007,478227.82999999996,0
2010-08-13,475949.25,355.820000000007,476305.07,0
2010-08-16,476006.5800000001,355.820000000007,476362.4000000001,0
2010-08-17,481810.13999999996,355.820000000007,482165.95999999996,0
2010-08-18,482524.56000000006,355.820000000007,482880.38000000006,0
2010-08-19,474352.8300000001,355.820000000007,474708.6500000001,0
2010-08-20,-472615.29000000004,945586.4000000001,472971.1100000001,0
2010-08-23,-470705.75999999995,945586.4000000001,474880.6400000002,0
2010-08-24,-463874.6699999999,945586.4000000001,481711.7300000002,0
2010-08-25,-465400.52999999997,945586.4000000001,480185.87000000017,0
2010-08-26,-461824.02,945586.4000000001,483762.3800000001,0
2010-08-27,-469484.18999999994,945586.4000000001,476102.2100000002,0
2010-08-30,-462573.72000000003,945586.4000000001,483012.6800000001,0
2010-08-31,-462754.52999999997,945586.4000000001,482831.87000000017,0
2010-09-01,-476407.88999999996,945586.4000000001,469178.5100000002,0
2010-09-02,-480734.1,945586.4000000001,464852.30000000016,0
2010-09-03,-487088.91,945586.4000000001,458497.49000000017,0
2010-09-07,-481501.43999999994,945586.4000000001,464084.9600000002,0
2010-09-08,-484601.6699999999,945586.4000000001,460984.7300000002,0
2010-09-09,-486943.38,945586.4000000001,458643.02000000014,0
2010-09-10,-489311.55,945586.4000000001,456274.85000000015,0
2010-09-13,-494757.9,945586.4000000001,450828.5000000001,0
2010-09-14,-494405.1,945586.4000000001,451181.30000000016,0
2010-09-15,-496155.87,945586.4000000001,449430.53000000014,0
2010-09-16,-495975.06000000006,945586.4000000001,449611.3400000001,0
2010-09-17,-496385.18999999994,945586.4000000001,449201.2100000002,0
2010-09-20,-503935.11000000004,945586.4000000001,441651.2900000001,0
2010-09-21,-502642.98,945586.4000000001,442943.42000000016,0
2010-09-22,-500217.48,945586.4000000001,445368.92000000016,0
2010-09-23,-496050.02999999997,945586.4000000001,449536.37000000017,0
2010-09-24,-506563.47000000003,945586.4000000001,439022.9300000001,0
2010-09-27,-503692.56000000006,945586.4000000001,441893.8400000001,0
2010-09-28,-506135.7,945586.4000000001,439450.7000000001,0
2010-09-29,-504825.93,945586.4000000001,440760.47000000015,0
2010-09-30,-503269.2,945586.4000000001,442317.2000000001,0
2010-10-01,-505491.84,945586.4000000001,440094.5600000001,0
2010-10-04,-501430.23,945586.4000000001,444156.17000000016,0
2010-10-05,-511890.75,945586.4000000001,433695.65000000014,0
2010-10-06,-511546.77,945586.4000000001,434039.6300000001,0
2010-10-07,-510704.45999999996,945586.4000000001,434881.9400000002,0
2010-10-08,-513831.15,945586.4000000001,431755.2500000001,0
2010-10-11,-513906.12,945586.4000000001,431680.28000000014,0
2010-10-12,-515868.57,945586.4000000001,429717.83000000013,0
2010-10-13,-519542.1,945586.4000000001,426044.30000000016,0
2010-10-14,-517650.20999999996,945586.4000000001,427936.1900000002,0
2010-10-15,-518699.79000000004,945586.4000000001,426886.6100000001,0
2010-10-18,-522457.11000000004,945586.4000000001,423129.2900000001,0
2010-10-19,-514161.9,945586.4000000001,431424.5000000001,0
2010-10-20,-519572.97000000003,945586.4000000001,426013.4300000001,0
2010-10-21,-520499.07,945586.4000000001,425087.33000000013,0
2010-10-22,-521738.27999999997,945586.4000000001,423848.12000000017,0
2010-10-25,-522858.4199999999,945586.4000000001,422727.9800000002,0
2010-10-26,-522867.24000000005,945586.4000000001,422719.1600000001,0
2010-10-27,-521460.45,945586.4000000001,424125.9500000001,0
2010-10-28,-522046.98,945586.4000000001,423539.42000000016,0
2010-10-29,-521817.66,945586.4000000001,423768.74000000017,0
2010-11-01,-522311.5800000001,945586.4000000001,423274.82000000007,0
2010-11-02,-526364.37,945586.4000000001,419222.03000000014,0
2010-11-03,-528300.36,945586.4000000001,417286.04000000015,0
2010-11-04,-538487.46,945586.4000000001,407098.9400000002,0
2010-11-05,-540599.85,945586.4000000001,404986.55000000016,0
2010-11-08,-539453.25,945586.4000000001,406133.15000000014,0
2010-11-09,-535109.4,945586.4000000001,410477.0000000001,0
2010-11-10,-537451.11,945586.4000000001,408135.29000000015,0
2010-11-11,-535171.14,945586.4000000001,410415.2600000001,0
2010-11-12,-528851.61,945586.4000000001,416734.79000000015,0
2010-11-15,-528207.75,945586.4000000001,417378.65000000014,0
2010-11-16,-519647.93999999994,945586.4000000001,425938.4600000002,0
2010-11-17,-519758.18999999994,945586.4000000001,425828.2100000002,0
2010-11-18,417641.32,209.20000000006985,417850.5200000001,0
2010-11-19,418705.77,209.20000000006985,418914.9700000001,0
2010-11-22,418046.16,209.20000000006985,418255.36000000004,0
2010-11-23,412074.77,209.20000000006985,412283.9700000001,0
2010-11-24,418224.14999999997,209.20000000006985,418433.35000000003,0
2010-11-26,415100.60000000003,209.20000000006985,415309.8000000001,0
2010-11-29,414528.24,209.20000000006985,414737.44000000006,0
2010-11-30,412011.95,209.20000000006985,412221.1500000001,0
2010-12-01,420918.43,209.20000000006985,421127.63000000006,0
2010-12-02,426313.97,209.20000000006985,426523.17000000004,0
2010-12-03,427423.79000000004,209.20000000006985,427632.9900000001,0
2010-12-06,426868.87999999995,209.20000000006985,427078.08,0
2010-12-07,427088.75,209.20000000006985,427297.95000000007,0
2010-12-08,428669.72,209.20000000006985,428878.92000000004,0
2010-12-09,430317.0,209.20000000006985,430526.20000000007,0
2010-12-10,432899.60000000003,209.20000000006985,433108.8000000001,0
2010-12-13,432920.54000000004,209.20000000006985,433129.7400000001,0
2010-12-14,433314.91,209.20000000006985,433524.11000000004,0
2010-12-15,431095.27,209.20000000006985,431304.4700000001,0
2010-12-16,433761.62999999995,209.20000000006985,433970.83,0
2010-12-17,434124.59,209.20000000006985,434333.7900000001,0
2010-12-20,435230.92,209.20000000006985,435440.12000000005,0
2010-12-21,437855.39999999997,209.20000000006985,438064.60000000003,0
2010-12-22,439335.16,209.20000000006985,439544.36000000004,0
2010-12-23,438612.73,209.20000000006985,438821.93000000005,0
2010-12-27,438881.45999999996,209.20000000006985,439090.66000000003,0
2010-12-28,439219.99,209.20000000006985,439429.19000000006,0
2010-12-29,439663.22,209.20000000006985,439872.42000000004,0
2010-12-30,439000.12000000005,209.20000000006985,439209.3200000001,0
2010-12-31,438916.36000000004,209.20000000006985,439125.5600000001,0
2011-01-03,443882.62999999995,209.20000000006985,444091.83,0
2011-01-04,443299.8,209.20000000006985,443509.00000000006,0
2011-01-05,445519.44,209.20000000006985,445728.6400000001,0
2011-01-06,444573.64999999997,209.20000000006985,444782.85000000003,0
2011-01-07,443753.5,209.20000000006985,443962.70000000007,0
2011-01-10,443142.75,209.20000000006985,443351.95000000007,0
2011-01-11,444793.52,209.20000000006985,445002.7200000001,0
2011-01-12,448796.55,209.20000000006985,449005.75000000006,0
2011-01-13,448032.24,209.20000000006985,448241.44000000006,0
2011-01-14,451340.76,209.20000000006985,451549.9600000001,0
2011-01-18,451961.98,209.20000000006985,452171.18000000005,0
2011-01-19,447390.08,209.20000000006985,447599.2800000001,0
2011-01-20,446810.74,209.20000000006985,447019.94000000006,0
2011-01-21,447889.14999999997,209.20000000006985,448098.35000000003,0
2011-01-24,450503.16,209.20000000006985,450712.36000000004,0
2011-01-25,450621.82,209.20000000006985,450831.0200000001,0
2011-01-26,452523.87000000005,209.20000000006985,452733.0700000001,0
2011-01-27,453539.45999999996,209.20000000006985,453748.66000000003,0
2011-01-28,445442.66,209.20000000006985,445651.86000000004,0
2011-01-31,448855.87999999995,209.20000000006985,449065.08,0
2011-02-01,456348.91,209.20000000006985,456558.11000000004,0
2011-02-02,455106.47,209.20000000006985,455315.67000000004,0
2011-02-03,456177.89999999997,209.20000000006985,456387.10000000003,0
2011-02-04,457493.62999999995,209.20000000006985,457702.83,0
2011-02-07,460348.45,209.20000000006985,460557.6500000001,0
2011-02-08,462274.93,209.20000000006985,462484.13000000006,0
2011-02-09,460987.12000000005,209.20000000006985,461196.3200000001,0
2011-02-10,461332.62999999995,209.20000000006985,461541.83,0
2011-02-11,463873.35000000003,209.20000000006985,464082.5500000001,0
2011-02-14,464979.68,209.20000000006985,465188.88000000006,0
2011-02-15,463475.49,209.20000000006985,463684.69000000006,0
2011-02-16,466375.68,209.20000000006985,466584.88000000006,0
2011-02-17,467810.07,209.20000000006985,468019.2700000001,0
2011-02-18,468710.49,209.20000000006985,468919.69000000006,0
2011-02-22,459088.56,209.20000000006985,459297.76000000007,0
2011-02-23,456282.60000000003,209.20000000006985,456491.8000000001,0
2011-02-24,455828.89999999997,209.20000000006985,456038.10000000003,0
2011-02-25,460638.12000000005,209.20000000006985,460847.3200000001,0
2011-02-28,463199.78,209.20000000006985,463408.9800000001,0
2011-03-01,455909.17,209.20000000006985,456118.37000000005,0
2011-03-02,456645.56,209.20000000006985,456854.76000000007,0
2011-03-03,464508.53,209.20000000006985,464717.7300000001,0
2011-03-04,461081.35000000003,209.20000000006985,461290.5500000001,0
2011-03-07,457235.37000000005,209.20000000006985,457444.5700000001,0
2011-03-08,461315.18,209.20000000006985,461524.38000000006,0
2011-03-09,460690.47,209.20000000006985,460899.67000000004,0
2011-03-10,451993.38999999996,209.20000000006985,452202.59,0
2011-03-11,455193.72,209.20000000006985,455402.92000000004,0
2011-03-14,452440.11000000004,209.20000000006985,452649.3100000001,0
2011-03-15,447372.62999999995,209.20000000006985,447581.83,0
2011-03-16,438651.12000000005,209.20000000006985,438860.3200000001,0
2011-03-17,444524.79000000004,209.20000000006985,444733.9900000001,0
2011-03-18,446440.8,209.20000000006985,446650.00000000006,0
2011-03-21,453134.62000000005,209.20000000006985,453343.8200000001,0
2011-03-22,451525.73,209.20000000006985,451734.93000000005,0
2011-03-23,452841.45999999996,209.20000000006985,453050.66000000003,0
2011-03-24,457071.34,209.20000000006985,457280.5400000001,0
2011-03-25,458516.2,209.20000000006985,458725.4000000001,0
2011-03-28,457256.31,209.20000000006985,457465.51000000007,0
2011-03-29,460484.56,209.20000000006985,460693.76000000007,0
2011-03-30,463562.74,209.20000000006985,463771.94000000006,0
2011-03-31,462714.67,209.20000000006985,462923.87000000005,0
2011-04-01,465011.09,209.20000000006985,465220.2900000001,0
2011-04-04,465171.62999999995,209.20000000006985,465380.83,0
2011-04-05,465087.87000000005,209.20000000006985,465297.0700000001,0
2011-04-06,466103.45999999996,209.20000000006985,466312.66000000003,0
2011-04-07,465394.99,209.20000000006985,465604.19000000006,0
2011-04-08,463531.33,209.20000000006985,463740.5300000001,0
2011-04-11,462236.54000000004,209.20000000006985,462445.7400000001,0
2011-04-12,458641.84,209.20000000006985,458851.0400000001,0
2011-04-13,458729.09,209.20000000006985,458938.2900000001,0
2011-04-14,458767.48,209.20000000006985,458976.68000000005,0
2011-04-15,460568.32,209.20000000006985,460777.5200000001,0
2011-04-18,455493.86000000004,209.20000000006985,455703.0600000001,0
2011-04-19,458104.37999999995,209.20000000006985,458313.58,0
2011-04-20,464295.63999999996,209.20000000006985,464504.84,0
2011-04-21,466745.62000000005,209.20000000006985,466954.8200000001,0
2011-04-25,466002.25,209.20000000006985,466211.45000000007,0
2011-04-26,470186.76,209.20000000006985,470395.9600000001,0
2011-04-27,473125.34,209.20000000006985,473334.5400000001,0
2011-04-28,474807.52,209.20000000006985,475016.7200000001,0
2011-04-29,475899.88999999996,209.20000000006985,476109.09,0
2011-05-02,475065.78,209.20000000006985,475274.9800000001,0
2011-05-03,473460.37999999995,209.20000000006985,473669.58,0
2011-05-04,470214.68,209.20000000006985,470423.88000000006,0
2011-05-05,465949.89999999997,209.20000000006985,466159.10000000003,0
2011-05-06,467729.8,209.20000000006985,467939.00000000006,0
2011-05-09,469858.7,209.20000000006985,470067.9000000001,0
2011-05-10,473648.84,209.20000000006985,473858.0400000001,0
2011-05-11,468385.92,209.20000000006985,468595.12000000005,0
2011-05-12,470678.85000000003,209.20000000006985,470888.0500000001,0
2011-05-13,466881.73,209.20000000006985,467090.93000000005,0
2011-05-16,463985.03,209.20000000006985,464194.2300000001,0
2011-05-17,463814.02,209.20000000006985,464023.2200000001,0
2011-05-18,467897.32,209.20000000006985,468106.5200000001,0
2011-05-19,468916.39999999997,209.20000000006985,469125.60000000003,0
2011-05-20,465311.23,209.20000000006985,465520.43000000005,0
2011-05-23,459762.12999999995,209.20000000006985,459971.33,0
2011-05-24,459381.72,209.20000000006985,459590.92000000004,0
2011-05-25,460844.03,209.20000000006985,461053.2300000001,0
2011-05-26,462665.81,209.20000000006985,462875.01000000007,0
2011-05-27,464553.89999999997,209.20000000006985,464763.10000000003,0
2011-05-31,469474.8,209.20000000006985,469684.00000000006,0
2011-06-01,458777.95,209.20000000006985,458987.1500000001,0
2011-06-02,458216.06,209.20000000006985,458425.26000000007,0
2011-06-03,453755.84,209.20000000006985,453965.0400000001,0
2011-06-06,448873.33,209.20000000006985,449082.5300000001,0
2011-06-07,448444.06,209.20000000006985,448653.26000000007,0
2011-06-08,446566.44,209.20000000006985,446775.6400000001,0
2011-06-09,449861.0,209.20000000006985,450070.20000000007,0
2011-06-10,443572.02,209.20000000006985,443781.2200000001,0
2011-06-13,443868.67,209.20000000006985,444077.87000000005,0
2011-06-14,449466.62999999995,209.20000000006985,449675.83,0
2011-06-15,441631.58,209.20000000006985,441840.7800000001,0
2011-06-16,442406.36000000004,209.20000000006985,442615.5600000001,0
2011-06-17,443753.5,209.20000000006985,443962.70000000007,0
2011-06-20,446147.63999999996,209.20000000006985,446356.84,0
2011-06-21,452136.48,209.20000000006985,452345.68000000005,0
2011-06-22,449211.86000000004,209.20000000006985,449421.0600000001,0
2011-06-23,447941.5,209.20000000006985,448150.70000000007,0
2011-06-24,442685.56,209.20000000006985,442894.76000000007,0
2011-06-27,446754.89999999997,209.20000000006985,446964.10000000003,0
2011-06-28,452537.83,209.20000000006985,452747.0300000001,0
2011-06-29,456286.09,209.20000000006985,456495.2900000001,0
2011-06-30,460903.36000000004,209.20000000006985,461112.5600000001,0
2011-07-01,467544.83,209.20000000006985,467754.0300000001,0
2011-07-05,466920.12000000005,209.20000000006985,467129.3200000001,0
2011-07-06,467387.78,209.20000000006985,467596.9800000001,0
2011-07-07,472273.78,209.20000000006985,472482.9800000001,0
2011-07-08,468986.2,209.20000000006985,469195.4000000001,0
2011-07-11,460502.01,209.20000000006985,460711.2100000001,0
2011-07-12,458460.36000000004,209.20000000006985,458669.5600000001,0
2011-07-13,459884.28,209.20000000006985,460093.4800000001,0
2011-07-14,456795.62999999995,209.20000000006985,457004.83,0
2011-07-15,459332.86000000004,209.20000000006985,459542.0600000001,0
2011-07-18,455598.56,209.20000000006985,455807.76000000007,0
2011-07-19,463028.77,209.20000000006985,463237.9700000001,0
2011-07-20,462718.16,209.20000000006985,462927.36000000004,0
2011-07-21,468986.2,209.20000000006985,469195.4000000001,0
2011-07-22,469411.98,209.20000000006985,469621.18000000005,0
2011-07-25,466763.07,209.20000000006985,466972.2700000001,0
2011-07-26,464847.06,209.20000000006985,465056.26000000007,0
2011-07-27,455406.61000000004,209.20000000006985,455615.8100000001,0
2011-07-28,453933.83,209.20000000006985,454143.0300000001,0
2011-07-29,451005.72,209.20000000006985,451214.92000000004,0
2011-08-01,449142.06,209.20000000006985,449351.26000000007,0
2011-08-02,437663.45,209.20000000006985,437872.6500000001,0
2011-08-03,439858.66,209.20000000006985,440067.86000000004,0
2011-08-04,418824.43,209.20000000006985,419033.63000000006,0
2011-08-05,418583.62000000005,209.20000000006985,418792.8200000001,0
2011-08-08,390691.54000000004,209.20000000006985,390900.7400000001,0
2011-08-09,409212.97,209.20000000006985,409422.17000000004,0
2011-08-10,391145.24,209.20000000006985,391354.44000000006,0
2011-08-11,409251.36000000004,209.20000000006985,409460.5600000001,0
2011-08-12,411404.69,209.20000000006985,411613.8900000001,0
2011-08-15,420367.01,209.20000000006985,420576.2100000001,0
2011-08-16,416273.24,209.20000000006985,416482.44000000006,0
2011-08-17,-416664.12000000005,833537.4400000002,416873.3200000001,0
2011-08-18,-398086.85000000003,833537.4400000002,435450.59000000014,0
2011-08-19,-392111.97,833537.4400000002,441425.4700000002,0
2011-08-22,-392213.18,833537.4400000002,441324.2600000002,0
2011-08-23,-405660.14999999997,833537.4400000002,427877.2900000002,0
2011-08-24,-410982.39999999997,833537.4400000002,422555.0400000002,0
2011-08-25,-404585.23,833537.4400000002,428952.2100000002,0
2011-08-26,-410703.2,833537.4400000002,422834.24000000017,0
2011-08-29,-422321.41,833537.4400000002,411216.0300000002,0
2011-08-30,-423309.08,833537.4400000002,410228.36000000016,0
2011-08-31,-425392.61000000004,833537.4400000002,408144.83000000013,0
2011-09-01,-420342.58,833537.4400000002,413194.86000000016,0
2011-09-02,-409715.53,833537.4400000002,423821.91000000015,0
2011-09-06,-406668.76,833537.4400000002,426868.68000000017,0
2011-09-07,-418318.37999999995,833537.4400000002,415219.06000000023,0
2011-09-08,-413879.10000000003,833537.4400000002,419658.34000000014,0
2011-09-09,-402826.27,833537.4400000002,430711.17000000016,0
2011-09-12,-405632.23,833537.4400000002,427905.2100000002,0
2011-09-13,-409331.62999999995,833537.4400000002,424205.81000000023,0
2011-09-14,-414845.83,833537.4400000002,418691.61000000016,0
2011-09-15,-421979.38999999996,833537.4400000002,411558.0500000002,0
2011-09-16,-424387.49,833537.4400000002,409149.9500000002,0
2011-09-19,-420227.41,833537.4400000002,413310.0300000002,0
2011-09-20,-419529.41,833537.4400000002,414008.0300000002,0
2011-09-21,-407199.24,833537.4400000002,426338.2000000002,0
2011-09-22,-394216.44,833537.4400000002,439321.0000000002,0
2011-09-23,-396614.07,833537.4400000002,436923.37000000017,0
2011-09-26,-405869.55,833537.4400000002,427667.8900000002,0
2011-09-27,-410207.62000000005,833537.4400000002,423329.8200000001,0
2011-09-28,-401719.94,833537.4400000002,431817.5000000002,0
2011-09-29,-404979.60000000003,833537.4400000002,428557.84000000014,0
2011-09-30,-394865.58,833537.4400000002,438671.86000000016,0
2011-10-03,-383631.27,833537.4400000002,449906.17000000016,0
2011-10-04,-392258.55,833537.4400000002,441278.8900000002,0
2011-10-05,-399266.47,833537.4400000002,434270.9700000002,0
2011-10-06,-406574.53,833537.4400000002,426962.91000000015,0
2011-10-07,-403255.54000000004,833537.4400000002,430281.90000000014,0
2011-10-10,-417016.61000000004,833537.4400000002,416520.83000000013,0
2011-10-11,-417243.45999999996,833537.4400000002,416293.9800000002,0
2011-10-12,-421330.25,833537.4400000002,412207.1900000002,0
2011-10-13,-420077.34,833537.4400000002,413460.10000000015,0
2011-10-14,-427378.42,833537.4400000002,406159.0200000002,0
2011-10-17,-419100.13999999996,833537.4400000002,414437.3000000002,0
2011-10-18,-427657.62000000005,833537.4400000002,405879.8200000001,0
2011-10-19,-422248.12000000005,833537.4400000002,411289.3200000001,0
2011-10-20,-424171.11000000004,833537.4400000002,409366.33000000013,0
2011-10-21,-432149.25,833537.4400000002,401388.1900000002,0
2011-10-24,-437712.31,833537.4400000002,395825.1300000002,0
